Time,Latitude,Longitude,AccelX(m/s^2),AccelY(m/s^2),AccelZ(m/s^2),Abs_Altitude(m),mode
60385,38.2612233,140.8485612,0.15,-0.49,10.07,80.91,0
60509,38.2612233,140.8485612,0.15,-0.51,10.05,80.91,0
60656,38.2612233,140.8485612,0.15,-0.49,10.03,80.65,0
60807,38.2612233,140.8485612,0.15,-0.51,10,81.41,0
60958,38.2612233,140.8485612,0.15,-0.49,10.03,80.99,0
61081,38.2612233,140.8485612,0.15,-0.49,10.03,80.49,0
61223,38.2612233,140.8485612,0.17,-0.51,10.05,81.07,0
61405,38.2612233,140.8485612,0.15,-0.49,10.03,81.66,0
61529,38.2612233,140.8485612,0.15,-0.51,10.03,80.99,0
61676,38.2612233,140.8485612,0.15,-0.47,10.05,81.16,0
61827,38.2612233,140.8485612,0.15,-0.49,10.03,81.41,0
61978,38.2612233,140.8485612,0.15,-0.51,10.05,81.33,0
62102,38.2612233,140.8485612,0.19,-0.51,10.02,81.33,0
62242,38.2612233,140.8485612,0.17,-0.47,10.05,80.82,0
62425,38.2612233,140.8485612,0.17,-0.51,10.03,80.74,0
62548,38.2612233,140.8485612,0.17,-0.51,10.05,80.74,0
62695,38.2612233,140.8485612,0.13,-0.51,10.07,80.74,0
62846,38.2612233,140.8485612,0.17,-0.51,10.09,81.07,0
62997,38.2612233,140.8485612,0.15,-0.51,10.09,81.75,0
63121,38.2612233,140.8485612,0.17,-0.53,10.03,81.66,0
63261,38.2612233,140.8485612,0.15,-0.49,10.03,80.91,0
63443,38.2612233,140.8485612,0.15,-0.47,10.03,80.65,0
63567,38.2612233,140.8485612,0.15,-0.49,10.05,80.82,0
63714,38.2612233,140.8485612,0.13,-0.51,10.02,81.16,0
63865,38.2612233,140.8485612,0.15,-0.51,10.05,81.24,0
63989,38.2612233,140.8485612,0.15,-0.47,10.05,81.16,0
64128,38.2612233,140.8485612,0.15,-0.49,10.05,81.16,0
64279,38.2612233,140.8485612,0.15,-0.49,10.05,81.07,0
64461,38.2612233,140.8485612,0.17,-0.53,10.07,81.16,0
64585,38.2612233,140.8485612,0.13,-0.49,10.05,81.16,0
64732,38.2612233,140.8485612,0.17,-0.53,10.02,81.41,0
64883,38.2612233,140.8485612,0.17,-0.47,10.07,80.91,0
65007,38.2612233,140.8485612,0.13,-0.47,10.05,81.16,0
65147,38.2612233,140.8485612,0.15,-0.51,10.05,81.91,0
65298,38.2612233,140.8485612,0.17,-0.49,10.05,81.16,0
65481,38.2612233,140.8485612,0.17,-0.51,10.03,81.66,0
65604,38.2612233,140.8485612,0.15,-0.49,10.07,81.75,0
65751,38.2612233,140.8485612,0.15,-0.49,10.02,81.41,0
65902,38.2612233,140.8485612,0.13,-0.47,10.07,81.33,0
66028,38.2612233,140.8485612,0.15,-0.49,10.05,81.24,0
66166,38.2612233,140.8485612,0.19,-0.47,10.02,81.33,0
66317,38.2612233,140.8485612,0.11,-0.53,10.05,81.66,0
66499,38.2612233,140.8485612,0.17,-0.49,10.05,81.33,0
66623,38.2612233,140.8485612,0.17,-0.49,10.03,80.91,0
66770,38.2612233,140.8485612,0.15,-0.51,10.03,81.33,0
66921,38.2612233,140.8485612,0.17,-0.53,10.02,81.24,0
67045,38.2612233,140.8485612,0.15,-0.47,10.05,81.33,0
67185,38.2612233,140.8485612,0.15,-0.51,10.05,81.33,0
67336,38.2612233,140.8485612,0.15,-0.51,10.05,81.49,0
67518,38.2612233,140.8485612,0.15,-0.47,10.05,81.75,0
67642,38.2612233,140.8485612,0.13,-0.51,10.09,81.41,0
67789,38.2612233,140.8485612,0.17,-0.51,10.03,81.33,0
67940,38.2612233,140.8485612,0.15,-0.47,10.03,81.41,0
68064,38.2612233,140.8485612,0.17,-0.49,10.03,81.07,0
68204,38.2612233,140.8485612,0.13,-0.47,10.07,81.33,0
68355,38.2612233,140.8485612,0.15,-0.49,10.05,81.41,0
68537,38.2612233,140.8485612,0.17,-0.49,10.03,81.91,0
68663,38.2612233,140.8485612,0.15,-0.49,10.07,81.33,0
68808,38.2612233,140.8485612,0.15,-0.49,10.07,81.49,0
68959,38.2612233,140.8485612,0.15,-0.49,10.09,81.33,0
69083,38.2612233,140.8485612,0.15,-0.49,10.07,81.41,0
69223,38.2612233,140.8485612,0.13,-0.49,10.03,81.16,0
69374,38.2612233,140.8485612,0.17,-0.51,10.05,81.83,0
69556,38.2612233,140.8485612,0.19,-0.49,10.03,81.41,0
69680,38.2612233,140.8485612,0.15,-0.49,10.05,81.07,0
69827,38.2612233,140.8485612,0.17,-0.49,10.05,80.91,0
69978,38.2612233,140.8485612,0.15,-0.53,10.05,81.58,0
70105,38.2612233,140.8485612,0.15,-0.53,10.03,81.16,0
70241,38.2612233,140.8485612,0.15,-0.49,10.05,81.16,0
70392,38.2612233,140.8485612,0.15,-0.49,10.03,81.07,0
70574,38.2612233,140.8485612,0.17,-0.45,10.05,81.33,0
70698,38.2612233,140.8485612,0.17,-0.49,10.05,81.49,0
70845,38.2612233,140.8485612,0.15,-0.51,10.09,81.49,0
70996,38.2612233,140.8485612,0.15,-0.53,10.07,81.75,0
71120,38.2612233,140.8485612,0.17,-0.51,10,81.66,0
71260,38.2612233,140.8485612,0.15,-0.49,10.07,81.33,0
71411,38.2612233,140.8485612,0.17,-0.49,10.03,81.58,0
71593,38.2612233,140.8485612,0.19,-0.51,10.05,81.33,0
71717,38.2612233,140.8485612,0.19,-0.53,10.07,81.66,0
71864,38.2612233,140.8485612,0.15,-0.53,10.05,81.58,0
71988,38.2612233,140.8485612,0.17,-0.51,10.07,81.58,0
72127,38.2612233,140.8485612,0.15,-0.51,10.03,80.91,0
72278,38.2612233,140.8485612,0.17,-0.45,10.05,81.33,0
72429,38.2612233,140.8485612,0.15,-0.49,10.03,81.24,0
72611,38.2612233,140.8485612,0.17,-0.47,10.07,81.41,0
72737,38.2612233,140.8485612,0.17,-0.49,10.05,81.41,0
72882,38.2612233,140.8485612,0.17,-0.49,10.02,81.33,0
73006,38.2612233,140.8485612,0.15,-0.51,10.03,81.24,0
73146,38.2612233,140.8485612,0.15,-0.47,10.05,81.24,0
73297,38.2612233,140.8485612,0.15,-0.47,10.05,81.07,0
73448,38.2612233,140.8485612,0.15,-0.47,10.07,81.41,0
73630,38.2612233,140.8485612,0.15,-0.53,10,81.16,0
73754,38.2612233,140.8485612,0.17,-0.51,10.05,81.33,0
73901,38.2612233,140.8485612,0.17,-0.49,10.07,81.16,0
74025,38.2612233,140.8485612,0.15,-0.47,10.02,81.41,0
74164,38.2612233,140.8485612,0.17,-0.51,10.05,81.58,0
74315,38.2612233,140.8485612,0.17,-0.49,10.05,81.66,0
74466,38.2612233,140.8485612,0.15,-0.53,10.05,81.33,0
74648,38.2612233,140.8485612,0.21,-0.36,10.26,81.24,0
74772,38.2612233,140.8485612,0.15,-0.53,10.03,81.07,0
74919,38.2612233,140.8485612,0.13,-0.51,10,81.07,0
75043,38.2612233,140.8485612,0.15,-0.47,10.03,80.82,0
75183,38.2612233,140.8485612,0.13,-0.51,10.03,81.07,0
75334,38.2612233,140.8485612,0.17,-0.49,10.02,81.33,0
75485,38.2612233,140.8485612,0.13,-0.51,10.07,80.65,0
75667,38.2612233,140.8485612,0.15,-0.49,10.05,81.24,0
75791,38.2612233,140.8485612,0.17,-0.49,10.05,81.07,0
75938,38.2612233,140.8485612,0.15,-0.51,10.05,81.16,0
76062,38.2612233,140.8485612,0.15,-0.49,10.05,81.33,0
76202,38.2612233,140.8485612,0.15,-0.49,10.03,81.16,0
76353,38.2612233,140.8485612,0.15,-0.51,10.03,81.24,0
76504,38.2612233,140.8485612,0.15,-0.45,10.02,81.83,0
76686,38.2612233,140.8485612,0.17,-0.49,10.07,81.66,0
76812,38.2612233,140.8485612,0.13,-0.51,10.07,81.16,0
76957,38.2612233,140.8485612,0.19,-0.51,10.05,80.91,0
77081,38.2612233,140.8485612,0.15,-0.51,10.03,80.99,0
77221,38.2612233,140.8485612,0.15,-0.47,10.05,80.74,0
77372,38.2612233,140.8485612,0.17,-0.53,10.07,81.16,0
77523,38.2612233,140.8485612,0.15,-0.53,10.02,81.07,0
77705,38.2612233,140.8485612,0.15,-0.49,10.05,80.99,0
77829,38.2612233,140.8485612,0.17,-0.47,10.03,81.33,0
77976,38.2612233,140.8485612,0.15,-0.49,10.05,81.07,0
78100,38.2612233,140.8485612,0.13,-0.49,10.03,80.99,0
78240,38.2612233,140.8485612,0.17,-0.49,10.07,81.24,0
78391,38.2612233,140.8485612,0.15,-0.51,10.05,81.16,0
78542,38.2612233,140.8485612,0.15,-0.51,10.05,80.74,0
78724,38.2612233,140.8485612,0.17,-0.47,10.05,81.16,0
78848,38.2612233,140.8485612,0.17,-0.49,10.03,80.91,0
78995,38.2612233,140.8485612,0.15,-0.51,10.02,81.66,0
79119,38.2612233,140.8485612,0.17,-0.49,10.02,80.74,0
79259,38.2612233,140.8485612,0.13,-0.49,10.05,80.91,0
79410,38.2612233,140.8485612,0.15,-0.47,10.05,81.58,0
79561,38.2612233,140.8485612,0.13,-0.49,10.05,81.07,0
79744,38.2612233,140.8485612,0.15,-0.51,10.02,81.16,0
79867,38.2612233,140.8485612,0.17,-0.49,10.05,81.58,0
79991,38.2612233,140.8485612,0.17,-0.49,10.05,81.75,0
80126,38.2612233,140.8485612,0.17,-0.49,10.05,81.66,0
80277,38.2612233,140.8485612,0.15,-0.49,10.03,81.33,0
80428,38.2612233,140.8485612,0.13,-0.51,10.05,81.33,0
80579,38.2612233,140.8485612,0.17,-0.51,10.02,81.41,0
80761,38.2612233,140.8485612,0.15,-0.49,10.09,81.75,0
80887,38.2612233,140.8485612,0.17,-0.47,10.03,81.75,0
81011,38.2612233,140.8485612,0.15,-0.49,10.05,81.41,0
81145,38.2612233,140.8485612,0.15,-0.47,10.05,81.41,0
81296,38.2612233,140.8485612,0.15,-0.51,10.03,81.41,0
81447,38.2612233,140.8485612,0.17,-0.47,10.02,81.07,0
81598,38.2612233,140.8485612,0.15,-0.49,10.03,81.24,0
81780,38.2612233,140.8485612,0.17,-0.51,10.09,81.41,0
81904,38.2612233,140.8485612,0.15,-0.47,10.05,81.49,0
82028,38.2612233,140.8485612,0.17,-0.51,10.05,81.16,0
82164,38.2612233,140.8485612,0.15,-0.49,10.05,81.24,0
82315,38.2612233,140.8485612,0.17,-0.51,10.02,81.41,0
82466,38.2612233,140.8485612,0.15,-0.53,10.03,81.33,0
82617,38.2612233,140.8485612,0.15,-0.49,10.03,81.58,0
82799,38.2612233,140.8485612,0.15,-0.51,10.03,81.16,0
82923,38.2612233,140.8485612,0.17,-0.47,10.05,81.33,0
83047,38.2612233,140.8485612,0.17,-0.51,10.07,81.07,0
83183,38.2612233,140.8485612,0.15,-0.51,10.03,81.16,0
83334,38.2612233,140.8485612,0.15,-0.53,10.03,81.41,0
83485,38.2612233,140.8485612,0.17,-0.51,10.07,81.33,0
83636,38.2612233,140.8485612,0.15,-0.51,10.05,81.58,0
83819,38.2612233,140.8485612,0.17,-0.49,10.03,81.33,0
83942,38.2612233,140.8485612,0.15,-0.51,10.05,81.49,0
84066,38.2612233,140.8485612,0.13,-0.49,10.07,81.49,0
84202,38.2612233,140.8485612,0.15,-0.53,10.03,81.49,0
84353,38.2612233,140.8485612,0.15,-0.51,10.05,81.24,0
84504,38.2612233,140.8485612,0.13,-0.47,10.02,81.07,0
84655,38.2612233,140.8485612,0.13,-0.49,10.05,81.24,0
84837,38.2612233,140.8485612,0.17,-0.51,10.05,80.91,0
84963,38.2612233,140.8485612,0.15,-0.51,10.07,81.16,0
85087,38.2612233,140.8485612,0.15,-0.49,10.05,81.49,0
85221,38.2612233,140.8485612,0.17,-0.53,10.05,81.49,0
85372,38.2612233,140.8485612,0.17,-0.51,10.09,81.58,0
85523,38.2612233,140.8485612,0.15,-0.49,10.07,81.58,0
85674,38.2612233,140.8485612,0.13,-0.51,10.03,81.66,0
85857,38.2612233,140.8485612,0.13,-0.47,10.02,81.58,0
85980,38.2612233,140.8485612,0.17,-0.49,10.03,81.49,0
86104,38.2612233,140.8485612,0.15,-0.51,10.02,81.07,0
86240,38.2612233,140.8485612,0.17,-0.51,10.05,81.91,0
86391,38.2612233,140.8485612,0.15,-0.47,10.03,81.07,0
86542,38.2612233,140.8485612,0.15,-0.49,10.07,81.91,0
86693,38.2612233,140.8485612,0.15,-0.49,10.05,81.75,0
86876,38.2612233,140.8485612,0.13,-0.51,10.05,81.83,0
86999,38.2612233,140.8485612,0.15,-0.51,10.05,81.33,0
87123,38.2612233,140.8485612,0.17,-0.51,10.03,81.33,0
87259,38.2612233,140.8485612,0.15,-0.47,10.07,81.66,0
87410,38.2612233,140.8485612,0.15,-0.51,10.05,81.91,0
87561,38.2612233,140.8485612,0.15,-0.51,10.02,81.58,0
87712,38.2612233,140.8485612,0.15,-0.51,10.02,81.91,0
87895,38.2612233,140.8485612,0.17,-0.47,10.05,81.66,0
88020,38.2612233,140.8485612,0.17,-0.49,10.03,81.58,0
88145,38.2612233,140.8485612,0.13,-0.49,10.09,81.75,0
88277,38.2612233,140.8485612,0.15,-0.51,10.05,81.24,0
88428,38.2612233,140.8485612,0.17,-0.49,10.05,82.16,0
88579,38.2612233,140.8485612,0.17,-0.51,10.07,81.83,0
88730,38.2612233,140.8485612,0.15,-0.49,10.03,81.33,0
88914,38.2612233,140.8485612,0.17,-0.49,10.02,81.83,0
89040,38.2612233,140.8485612,0.17,-0.47,10.07,81.83,0
89165,38.2612233,140.8485612,0.15,-0.49,10.03,81.49,0
89296,38.2612233,140.8485612,0.13,-0.49,10.03,81.66,0
89447,38.2612233,140.8485612,0.15,-0.49,10.07,81.49,0
89598,38.2612233,140.8485612,0.15,-0.51,10.03,81.83,0
89749,38.2612233,140.8485612,0.17,-0.51,10.05,82,0
89933,38.2612233,140.8485612,0.15,-0.53,10.07,81.16,0
90058,38.2612233,140.8485612,0.13,-0.53,10.02,82.25,0
90184,38.2612233,140.8485612,0.17,-0.49,10.03,81.75,0
90315,38.2612233,140.8485612,0.15,-0.51,10.05,81.75,0
90466,38.2612233,140.8485612,0.17,-0.49,10.05,81.66,0
90617,38.2612233,140.8485612,0.15,-0.51,10.03,81.91,0
90768,38.2612233,140.8485612,0.13,-0.47,10.02,81.41,0
90951,38.2612233,140.8485612,0.17,-0.49,10.03,81.49,0
91076,38.2612233,140.8485612,0.17,-0.49,10.05,81.41,0
91201,38.2612233,140.8485612,0.15,-0.49,10.05,81.49,0
91334,38.2612233,140.8485612,0.15,-0.49,10.07,81.66,0
91485,38.2612233,140.8485612,0.15,-0.51,10.03,81.33,0
91636,38.2612233,140.8485612,0.15,-0.53,10.05,81.66,0
91787,38.2612233,140.8485612,0.15,-0.45,10.05,81.66,0
91972,38.2612233,140.8485612,0.15,-0.53,10.05,82,0
92097,38.2612233,140.8485612,0.13,-0.51,10.07,81.83,0
92222,38.2612233,140.8485612,0.15,-0.53,10.05,82.42,0
92353,38.2612233,140.8485612,0.13,-0.51,10.03,81.66,0
92504,38.2612233,140.8485612,0.19,-0.47,10.05,81.66,0
92655,38.2612233,140.8485612,0.15,-0.51,10.03,81.16,0
92806,38.2612233,140.8485612,0.17,-0.49,10.07,81.16,0
92990,38.2612233,140.8485612,0.17,-0.49,10.09,81.33,0
93116,38.2612233,140.8485612,0.15,-0.51,10.03,81.49,0
93241,38.2612233,140.8485612,0.17,-0.51,10.07,81.49,0
93372,38.2612233,140.8485612,0.17,-0.49,10.05,81.49,0
93523,38.2612233,140.8485612,0.15,-0.53,10.03,81.83,0
93674,38.2612233,140.8485612,0.17,-0.49,10.05,82,0
93825,38.2612233,140.8485612,0.15,-0.49,10.03,82,0
94008,38.2612233,140.8485612,0.13,-0.51,10.03,82.08,0
94133,38.2612233,140.8485612,0.13,-0.51,10.07,81.41,0
94258,38.2612233,140.8485612,0.15,-0.47,10.05,81.66,0
94391,38.2612233,140.8485612,0.15,-0.49,10.05,81.75,0
94542,38.2612233,140.8485612,0.15,-0.53,10.03,81.49,0
94693,38.2612233,140.8485612,0.17,-0.51,10.05,82.08,0
94844,38.2612233,140.8485612,0.15,-0.49,10,82.08,0
95028,38.2612233,140.8485612,0.17,-0.51,10.03,81.75,0
95160,38.2612233,140.8485612,0.17,-0.51,10.05,81.58,0
95286,38.2612233,140.8485612,0.15,-0.49,10.05,81.41,0
95411,38.2612233,140.8485612,0.17,-0.51,10.05,81.58,0
95561,38.2612233,140.8485612,0.13,-0.49,10.05,81.83,0
95712,38.2612233,140.8485612,0.17,-0.49,10.07,81.66,0
95863,38.2612233,140.8485612,0.15,-0.47,10.07,81.24,0
96047,38.2612233,140.8485612,0.15,-0.47,10.03,81.91,0
96172,38.2612233,140.8485612,0.15,-0.51,10.02,81.75,0
96297,38.2612233,140.8485612,0.13,-0.47,10.05,81.75,0
96428,38.2612233,140.8485612,0.17,-0.49,10.05,81.66,0
96579,38.2612233,140.8485612,0.15,-0.49,10.07,81.41,0
96730,38.2612233,140.8485612,0.17,-0.49,10.07,81.58,0
96881,38.2612233,140.8485612,0.17,-0.53,10.02,81.41,0
97064,38.2612233,140.8485612,0.17,-0.49,10.07,81.58,0
97191,38.2612233,140.8485612,0.15,-0.49,10.05,81.41,0
97316,38.2612233,140.8485612,0.15,-0.49,10.03,81.66,0
97447,38.2612233,140.8485612,0.15,-0.51,10.02,81.24,0
97598,38.2612233,140.8485612,0.13,-0.51,10.09,81.33,0
97749,38.2612233,140.8485612,0.15,-0.51,10.03,81.66,0
97900,38.2612233,140.8485612,0.17,-0.49,10.09,81.07,0
98084,38.2612233,140.8485612,0.15,-0.51,10.05,81.33,0
98209,38.2612233,140.8485612,0.15,-0.51,10.05,81.49,0
98334,38.2612233,140.8485612,0.15,-0.47,10.03,81.41,0
98465,38.2612233,140.8485612,0.17,-0.51,10.03,80.99,0
98616,38.2612233,140.8485612,0.15,-0.49,10.02,81.83,0
98767,38.2612233,140.8485612,0.17,-0.49,10.05,81.41,0
98918,38.2612233,140.8485612,0.17,-0.49,10.05,81.41,0
99102,38.2612233,140.8485612,0.15,-0.51,10.03,81.33,0
99227,38.2612233,140.8485612,0.17,-0.49,10.02,81.33,0
99358,38.2612233,140.8485612,0.13,-0.49,10.05,81.66,0
99484,38.2612233,140.8485612,0.15,-0.53,10.05,81.41,0
99635,38.2612233,140.8485612,0.15,-0.51,10.02,82,0
99786,38.2612233,140.8485612,0.15,-0.49,10.03,81.75,0
99937,38.2612233,140.8485612,0.15,-0.51,10.02,81.83,0
100120,38.2612233,140.8485612,0.17,-0.49,10.02,81.75,0
100246,38.2612233,140.8485612,0.17,-0.49,10.05,81.66,0
100371,38.2612233,140.8485612,0.15,-0.53,10.02,81.49,0
100502,38.2612233,140.8485612,0.17,-0.51,10.05,81.33,0
100653,38.2612233,140.8485612,0.17,-0.53,10.05,81.58,0
100804,38.2612233,140.8485612,0.15,-0.51,10.05,81.75,0
100955,38.2612233,140.8485612,0.17,-0.49,10.05,81.91,0
101140,38.2612233,140.8485612,0.15,-0.51,10.02,81.91,0
101266,38.2612233,140.8485612,0.17,-0.47,10.05,81.41,0
101391,38.2612233,140.8485612,0.15,-0.51,10.03,81.66,0
101521,38.2612233,140.8485612,0.15,-0.51,10.05,81.75,0
101672,38.2612233,140.8485612,0.17,-0.49,10.05,81.58,0
101823,38.2612233,140.8485612,0.15,-0.49,10.07,82,0
101974,38.2612233,140.8485612,0.19,-0.49,10.05,81.16,0
102158,38.2612233,140.8485612,0.17,-0.47,10.05,81.58,0
102283,38.2612233,140.8485612,0.15,-0.49,10.03,81.58,0
102408,38.2612233,140.8485612,0.17,-0.51,10.09,81.75,0
102540,38.2612233,140.8485612,0.15,-0.51,10.03,81.33,0
102691,38.2612233,140.8485612,0.15,-0.49,10.07,81.83,0
102842,38.2612233,140.8485612,0.15,-0.49,10.05,81.49,0
102993,38.2612233,140.8485612,0.15,-0.51,10.05,81.66,0
103177,38.2612233,140.8485612,0.15,-0.53,10.07,82.08,0
103302,38.2612233,140.8485612,0.15,-0.53,10.03,81.83,0
103427,38.2612233,140.8485612,0.17,-0.51,10.07,81.58,0
103559,38.2612233,140.8485612,0.15,-0.47,10.05,81.75,0
103710,38.2612233,140.8485612,0.15,-0.49,10.05,81.75,0
103861,38.2612233,140.8485612,0.15,-0.51,10.05,81.83,0
103986,38.2612233,140.8485612,0.15,-0.51,10.05,81.24,0
104125,38.2612233,140.8485612,0.15,-0.49,10.03,81.91,0
104310,38.2612233,140.8485612,0.15,-0.49,10.02,81.24,0
104434,38.2612233,140.8485612,0.13,-0.51,10.05,81.33,0
104578,38.2612233,140.8485612,0.15,-0.51,10.05,81.41,0
104729,38.2612233,140.8485612,0.15,-0.49,10.07,82,0
104880,38.2612233,140.8485612,0.15,-0.51,10.07,81.33,0
105005,38.2612233,140.8485612,0.17,-0.51,10.05,81.58,0
105144,38.2612233,140.8485612,0.17,-0.49,10.05,81.58,0
105328,38.2612233,140.8485612,0.15,-0.49,10.05,81.33,0
105453,38.2612233,140.8485612,0.13,-0.51,10.05,81.49,0
105597,38.2612233,140.8485612,0.15,-0.49,10.03,81.66,0
105748,38.2612233,140.8485612,0.17,-0.49,10.07,81.66,0
105899,38.2612233,140.8485612,0.15,-0.49,10.05,81.58,0
106024,38.2612233,140.8485612,0.15,-0.53,10.05,81.75,0
106163,38.2612233,140.8485612,0.17,-0.49,10.07,81.33,0
106347,38.2612233,140.8485612,0.13,-0.49,10.05,81.07,0
106474,38.2612233,140.8485612,0.15,-0.49,10.05,81.33,0
106616,38.2612233,140.8485612,0.17,-0.49,10.05,81.83,0
106767,38.2612233,140.8485612,0.15,-0.49,10.07,81.41,0
106918,38.2612233,140.8485612,0.17,-0.51,10.07,81.33,0
107043,38.2612233,140.8485612,0.13,-0.49,10.03,81.07,0
107182,38.2612233,140.8485612,0.17,-0.49,10.03,81.49,0
107367,38.2612233,140.8485612,0.13,-0.53,10.05,81.33,0
107492,38.2612233,140.8485612,0.15,-0.51,10.03,81.66,0
107635,38.2612233,140.8485612,0.13,-0.49,10.03,81.33,0
107786,38.2612233,140.8485612,0.15,-0.53,10.05,81.07,0
107937,38.2612233,140.8485612,0.15,-0.51,10.03,81.41,0
108062,38.2612233,140.8485612,0.15,-0.49,10.02,81.07,0
108202,38.2612233,140.8485612,0.17,-0.49,10.03,81.83,0
108386,38.2612233,140.8485612,0.17,-0.49,10.03,81.33,0
108512,38.2612233,140.8485612,0.17,-0.49,10.05,81.83,0
108655,38.2612233,140.8485612,0.15,-0.51,10.07,81.49,0
108806,38.2612233,140.8485612,0.17,-0.51,10.05,81.16,0
108957,38.2612233,140.8485612,0.15,-0.49,10.03,81.75,0
109083,38.2612233,140.8485612,0.13,-0.53,10.03,81.07,0
109222,38.2612233,140.8485612,0.15,-0.53,10.05,81.83,0
109406,38.2612233,140.8485612,0.17,-0.51,10.02,80.91,0
109531,38.2612233,140.8485612,0.13,-0.51,10.03,81.83,0
109675,38.2612233,140.8485612,0.15,-0.51,10.05,81.33,0
109826,38.2612233,140.8485612,0.13,-0.53,10.05,81.58,0
109977,38.2612233,140.8485612,0.15,-0.49,10.05,81.49,0
110102,38.2612233,140.8485612,0.15,-0.53,10.07,80.91,0
110242,38.2612233,140.8485612,0.15,-0.51,10.03,80.91,0
110427,38.2612233,140.8485612,0.15,-0.51,10.07,81.49,0
110554,38.2612233,140.8485612,0.17,-0.53,10.05,80.91,0
110695,38.2612233,140.8485612,0.17,-0.49,10.03,81.16,0
110846,38.2612233,140.8485612,0.17,-0.51,10.03,81.33,0
110997,38.2612233,140.8485612,0.15,-0.53,10.05,81.66,0
111122,38.2612233,140.8485612,0.15,-0.51,10.05,81.16,0
111262,38.2612233,140.8485612,0.13,-0.51,10.02,81.24,0
111446,38.2612233,140.8485612,0.17,-0.53,10.05,81.41,0
111571,38.2612233,140.8485612,0.15,-0.53,10.07,81.49,0
111715,38.2612233,140.8485612,0.17,-0.49,10.05,81.33,0
111866,38.2612233,140.8485612,0.15,-0.49,10.05,80.91,0
111991,38.2612233,140.8485612,0.15,-0.53,10.02,81.33,0
112129,38.2612233,140.8485612,0.15,-0.53,10.09,80.91,0
112280,38.2612233,140.8485612,0.17,-0.51,10.03,81.49,0
112464,38.2612233,140.8485612,0.15,-0.45,10.05,81.07,0
112589,38.2612233,140.8485612,0.15,-0.51,10.03,81.16,0
112733,38.2612233,140.8485612,0.15,-0.51,10.07,80.82,0
112884,38.2612233,140.8485612,0.13,-0.49,10.07,80.82,0
113009,38.2612233,140.8485612,0.17,-0.49,10.02,81.16,0
113147,38.2612233,140.8485612,0.15,-0.47,10.03,81.07,0
113298,38.2612233,140.8485612,0.17,-0.49,10.05,81.41,0
113482,38.2612233,140.8485612,0.15,-0.49,10.05,80.49,0
113607,38.2612233,140.8485612,0.15,-0.53,10.03,81.16,0
113751,38.2612233,140.8485612,0.15,-0.53,10.02,80.91,0
113902,38.2612233,140.8485612,0.13,-0.49,10.03,80.91,0
114027,38.2612233,140.8485612,0.15,-0.49,10.05,80.57,0
114165,38.2612233,140.8485612,0.15,-0.49,10.02,81.07,0
114316,38.2612233,140.8485612,0.15,-0.49,10.03,80.74,0
114502,38.2612233,140.8485612,0.17,-0.49,10.03,80.91,0
114627,38.2612233,140.8485612,0.15,-0.53,10.05,80.99,0
114769,38.2612233,140.8485612,0.15,-0.51,10.05,80.82,0
114920,38.2612233,140.8485612,0.17,-0.51,10.07,80.82,0
115045,38.2612233,140.8485612,0.15,-0.49,10.07,80.74,0
115184,38.2612233,140.8485612,0.15,-0.51,10.05,81.07,0
115335,38.2612233,140.8485612,0.17,-0.51,10.05,80.91,0
115519,38.2612233,140.8485612,0.15,-0.53,10.03,80.57,0
115644,38.2612233,140.8485612,0.15,-0.49,10.03,80.57,0
115788,38.2612233,140.8485612,0.15,-0.51,10.03,80.91,0
115939,38.2612233,140.8485612,0.17,-0.47,10.05,80.4,0
116064,38.2612233,140.8485612,0.13,-0.51,10.02,80.49,0
116203,38.2612233,140.8485612,0.13,-0.49,10.05,80.49,0
116354,38.2612233,140.8485612,0.17,-0.51,10.03,80.91,0
116538,38.2612233,140.8485612,0.17,-0.49,10.07,80.23,0
116664,38.2612233,140.8485612,0.17,-0.51,10.03,81.16,0
116807,38.2612233,140.8485612,0.15,-0.49,10.07,81.07,0
116958,38.2612233,140.8485612,0.15,-0.51,10.02,80.65,0
117085,38.2612233,140.8485612,0.15,-0.49,10.05,80.65,0
117222,38.2612233,140.8485612,0.17,-0.51,10.02,80.99,0
117373,38.2612233,140.8485612,0.15,-0.49,10.02,81.07,0
117557,38.2612233,140.8485612,0.15,-0.51,10.05,81.16,0
117682,38.2612233,140.8485612,0.15,-0.49,10.07,81.24,0
117826,38.2612233,140.8485612,0.15,-0.47,10.05,80.91,0
117977,38.2612233,140.8485612,0.15,-0.53,10.07,81.33,0
118102,38.2612233,140.8485612,0.13,-0.53,10.05,81.07,0
118241,38.2612233,140.8485612,0.15,-0.49,10.05,81.41,0
118392,38.2612233,140.8485612,0.17,-0.49,10.03,80.91,0
118579,38.2612233,140.8485612,0.15,-0.51,10.05,81.07,0
118704,38.2612233,140.8485612,0.17,-0.51,10.07,81.24,0
118845,38.2612233,140.8485612,0.17,-0.51,10.05,81.49,0
118996,38.2612233,140.8485612,0.17,-0.51,10.05,81.58,0
119121,38.2612233,140.8485612,0.17,-0.49,10.03,81.49,0
119260,38.2612233,140.8485612,0.15,-0.53,10.05,81.24,0
119411,38.2612233,140.8485612,0.15,-0.51,10.02,80.49,0
119596,38.2612233,140.8485612,0.17,-0.53,10.07,80.65,0
119721,38.2612233,140.8485612,0.15,-0.47,10.05,81.07,0
119864,38.2612233,140.8485612,0.15,-0.51,10.03,81.49,0
